instance,algo,seed,phi,nv,dist,fuel,emis,IF,plow,pmed,phigh,lam,runtime,iters,budget,error
C103,ALNS,3,"(0.85, 1.0, 1.18)",10,1297.9423066172117,353.9361068175753,920.2338777256958,0.2726901689028293,92.79944416951231,7.200555830487681,0.0,0.39097444555583066,20.11608362197876,109,20.0,
C107,IGLS,1,"(0.85, 1.0, 1.18)",10,866.4185082726788,246.11183881042032,639.8907809070929,0.284056534412079,90.44255475773839,9.557445242261606,0.0,0.4299203985098261,3.0966248512268066,88,3.0,
C103,HGLS,1,"(0.85, 1.0, 1.18)",10,1009.5759998910963,289.6797843792365,753.1674393860148,0.2869321224063215,95.28551913246781,4.714480867532183,0.0,0.44999839022457055,60.10297679901123,469,60.0,
C107,GLS,3,"(0.85, 1.0, 1.18)",10,1159.1800351485547,331.67758275334813,862.3617151587051,0.28613120714319584,69.46835059052196,27.510926128760318,3.020723280717719,0.3875426031378492,8.058851480484009,50,8.0,
C107,GLS,1,"(0.85, 1.0, 1.18)",10,974.3813880481326,291.98667665756324,759.1653593096645,0.2996636432500696,79.5799044152607,16.28041168888923,4.139683895850071,0.456285990540087,20.467902421951294,170,20.0,
C107,IGLS,1,"(0.85, 1.0, 1.18)",10,864.9003404530167,245.31374152802715,637.8157279728706,0.2836323794248213,90.77263925515629,9.227360744843693,0.0,0.42887948761406464,8.134907007217407,126,8.0,
C107,IGLS,2,"(0.85, 1.0, 1.18)",11,1133.452647276926,307.89571443275656,800.528857525167,0.2716440913279117,88.98010896575511,11.019891034244868,0.0,0.3784126987724634,3.3403005599975586,33,3.0,
C107,GLS,2,"(0.85, 1.0, 1.18)",10,828.936866942834,233.96660815874782,608.3131812127443,0.28224900772193895,92.18185641374659,7.818143586253409,0.0,0.42579392010558204,20.2369863986969,147,20.0,
C103,HGLS,2,"(0.85, 1.0, 1.18)",10,941.1036292445126,273.6607396310534,711.5179230407389,0.29078704100922376,82.47735915158131,17.52264084841868,0.0,0.4368048954792489,60.314722537994385,527,60.0,
C107,GLS,3,"(0.85, 1.0, 1.18)",10,1127.872141244956,322.41097181280145,838.2685267132838,0.28585773158376016,72.257241720941,24.63818463930995,3.1045736397490638,0.3909698089569814,20.170878410339355,122,20.0,
C107,IGLS,3,"(0.85, 1.0, 1.18)",10,1244.066983416904,361.6288514140575,940.2350136765496,0.2906827817428467,64.3193999628875,30.77916530960439,4.901434727508099,0.38856663303666206,3.097390651702881,17,3.0,
C107,IGLS,2,"(0.85, 1.0, 1.18)",10,882.5906618308975,252.000051502493,655.2001339064818,0.2855231336571468,86.70891092324409,13.291089076755913,0.0,0.42737163849465953,8.088995218276978,71,8.0,
C107,IGLS,1,"(0.85, 1.0, 1.18)",10,864.9003404530167,245.31374152802715,637.8157279728706,0.2836323794248213,90.77263925515629,9.227360744843693,0.0,0.42887948761406464,20.117061376571655,202,20.0,
C107,IGLS,3,"(0.85, 1.0, 1.18)",10,1157.9555606860106,339.36211892453616,882.3415092037941,0.29307007146585745,68.90623785907029,28.069844611104994,3.023917529824706,0.4109776998919659,8.130025386810303,44,8.0,
C107,RGLS,1,"(0.85, 1.0, 1.18)",11,1522.2551775080549,440.54393373635673,1145.4142277145274,0.28940215822259907,59.9515804599409,34.72495261594076,5.323466924118336,0.38198805949979164,3.1877756118774414,28,3.0,
C103,HGLS,3,"(0.85, 1.0, 1.18)",10,1060.9670922291568,297.504474587759,773.5116339281734,0.28040876740359955,89.73093164426156,10.269068355738442,0.0,0.40789937884473304,60.39824652671814,423,60.0,
C103,ALNS,1,"(0.85, 1.0, 1.18)",10,988.4842760716303,273.13739691701693,710.157231984244,0.27631941501639434,97.61288389413363,2.3871161058663692,0.0,0.41133936924842884,60.19694375991821,300,60.0,
C107,IGLS,2,"(0.85, 1.0, 1.18)",10,833.2427178513224,235.6352007988637,612.6515220770457,0.2827929914665137,92.22225731967994,7.777742680320058,0.0,0.42800159393221515,20.17161750793457,141,20.0,
C107,RGLS,2,"(0.85, 1.0, 1.18)",10,1178.7517039836805,364.5388289682373,947.800955317417,0.3092583686082919,56.97910506702714,34.57297187476081,8.44792305821204,0.42783158336943633,3.1337621212005615,31,3.0,
C107,RGLS,1,"(0.85, 1.0, 1.18)",11,1290.0728882234816,367.9070917211624,956.5584384750222,0.285183182345453,78.60904654396242,19.058986073363478,2.3319673826740774,0.40034723389196436,8.188854455947876,71,8.0,
C103,ALNS,2,"(0.85, 1.0, 1.18)",10,1027.0650819378577,293.70609019178266,763.635834498635,0.2859663865094318,93.77246441622017,6.227535583779826,0.0,0.439455884344368,60.137322187423706,326,60.0,
C107,IGLS,3,"(0.85, 1.0, 1.18)",10,1125.0009465545177,320.4024170238855,833.0462842621023,0.2848019088385352,80.56086069542445,19.439139304575576,0.0,0.41209139197054595,20.15458607673645,135,20.0,
C107,RGLS,3,"(0.85, 1.0, 1.18)",10,1241.1988127974637,396.237790653289,1030.2182556985515,0.3192379710388478,38.13963344956173,46.56813180764047,15.292234742797756,0.4265473107247287,3.048724412918091,16,3.0,
