instance,algo,seed,phi,nv,dist,fuel,emis,IF,plow,pmed,phigh,lam,runtime,iters,error
R110,GLS,2,"(0.75, 1.0, 1.3)",11,1219.2514949338295,335.170219389115,871.4425704116991,0.27489834606051083,29.642909567093643,61.30909450983455,9.047995923071811,0.29821359155974253,30.439181089401245,163,
R110,GLS,3,"(1.0, 1.0, 1.0)",11,1144.57994397379,328.12914313986045,853.1357721636372,0.286680842930596,16.9778791524554,11.086854983067331,71.93526586447723,0.28893614310198645,30.44122862815857,179,
R110,GLS,3,"(0.93, 1.0, 1.09)",11,1162.2302043172624,334.9672241823032,870.9147828739883,0.2882107373720127,16.76824563767935,60.30007505693484,22.931679305385778,0.28690434883616617,30.64645290374756,155,
R110,GLS,3,"(0.75, 1.0, 1.3)",11,1168.7944738549409,323.04495611656165,839.9168859030603,0.2763915841004009,21.50180023720377,72.25751473650527,6.240685026290885,0.2935252662429552,30.281084775924683,214,
R110,GLS,3,"(0.85, 1.0, 1.18)",11,1223.0839927687928,351.01162380821825,912.6302219013675,0.2869889769496576,21.0482411744034,61.91136473127265,17.040394094323922,0.29426374050323817,30.37783455848694,157,
R110,HGLS,1,"(1.0, 1.0, 1.0)",11,1129.1899196001746,318.5874415625702,828.3273480626825,0.28213804961646854,15.424299144032279,8.907342074139342,75.66835878182833,0.2737934987215618,30.467206239700317,167,
R110,HGLS,1,"(0.85, 1.0, 1.18)",11,1100.0322117245641,310.8331725744394,808.1662486935425,0.28256733690292024,34.6077840023985,50.17170928139238,15.22050671620913,0.3014318753183149,30.311949253082275,188,
R110,HGLS,1,"(0.93, 1.0, 1.09)",11,1086.792476266167,311.01017167487623,808.6264463546783,0.2861725476269368,24.193970473844868,54.45599265763353,21.350036868521624,0.2851351236149293,30.412575244903564,185,
R110,HGLS,1,"(0.75, 1.0, 1.3)",11,1162.1563006161346,309.56092961007164,804.8584169861863,0.2663677247595296,33.222078502875995,60.73343151577378,6.0444899813502495,0.28746712136584723,30.665433406829834,184,
R110,HGLS,2,"(1.0, 1.0, 1.0)",12,1138.9947786302741,314.0582394284746,816.551422514034,0.27573281749908723,23.408509885156132,10.89495422199929,65.69653589284448,0.2524427249969572,30.368327617645264,238,
R110,HGLS,2,"(0.93, 1.0, 1.09)",11,1148.0440280982873,335.5087521451946,872.322755577506,0.2922438024445442,22.285540134704,47.03631478891077,30.678145076385228,0.29448474131195906,30.643914937973022,166,
R110,HGLS,2,"(0.85, 1.0, 1.18)",11,1204.4097971904912,346.53284892050846,900.985407193322,0.2877200515379902,22.664488654795758,64.18854506080211,13.14696628440212,0.3024157003812163,30.270734071731567,167,
R110,HGLS,2,"(0.75, 1.0, 1.3)",11,1164.1335203347057,320.41044489948484,833.0671567386606,0.27523513351575174,27.833173553902288,66.92312682301011,5.243699623087544,0.3048967890851396,30.581032752990723,184,
R110,HGLS,3,"(1.0, 1.0, 1.0)",11,1171.8040083832761,337.164410119584,876.6274663109184,0.2877310605762184,19.24589881342188,14.258622198033597,66.49547898854443,0.29243686858739454,30.506105422973633,195,
R110,HGLS,3,"(0.85, 1.0, 1.18)",11,1140.129022338815,321.55657983867394,836.0471075805523,0.282035255254748,22.61652861357895,56.693683922458156,20.68978746396291,0.273201785826784,30.295451402664185,195,
R110,HGLS,3,"(0.93, 1.0, 1.09)",11,1176.1650042906585,331.37688714496113,861.579906576899,0.28174353592913903,26.12771877034468,55.3844246481114,18.487856581543863,0.27741600458121163,30.403113842010498,158,
R110,HGLS,3,"(0.75, 1.0, 1.3)",11,1134.604679174113,303.41840563626806,788.887854654297,0.2674221349564048,35.7788072616429,54.47772608602188,9.743466652335128,0.285976091916588,30.39990496635437,231,
R202,GLS,1,"(0.93, 1.0, 1.09)",4,1732.5811044439276,495.20867528841245,1287.5425557498725,0.2858213529041977,13.575176865797905,31.849633413424883,54.575189720777196,0.24556720166058416,30.993515729904175,0,
R202,GLS,1,"(1.0, 1.0, 1.0)",4,1415.9283373005046,359.7424296849524,935.3303171808762,0.25406824639925524,25.157292587943758,2.5428857072038937,72.29982170485229,0.18022748799751728,31.326385498046875,45,
R202,GLS,2,"(0.93, 1.0, 1.09)",4,1627.7879538739298,419.4339578592167,1090.5282904339635,0.25767112777866236,19.860867798035443,65.56905881235177,14.570073389612764,0.19326046777418354,31.08560299873352,34,
R202,GLS,1,"(0.85, 1.0, 1.18)",4,1585.3976470627722,476.49146976218157,1238.8778213816722,0.3005501305271682,14.694193765777825,34.84907911989498,50.45672711432719,0.2600504579152296,33.24651288986206,0,
R202,GLS,2,"(1.0, 1.0, 1.0)",4,1680.1728689340543,443.1216097058285,1152.1161852351543,0.26373572499534315,17.762176857890452,1.3668955898415298,80.87092755226801,0.21245241665114417,31.950472116470337,15,
R202,GLS,2,"(0.85, 1.0, 1.18)",3,1479.7546419437997,411.7222851566504,1070.4779414072912,0.278236860007963,20.299650933938075,58.80747405871123,20.892875007350654,0.2497167280538682,31.88302755355835,19,
R202,GLS,2,"(0.75, 1.0, 1.3)",4,1719.6196898152075,467.42681328345543,1215.309714536984,0.2718198774135261,20.680813077877385,53.75488376952263,25.564303152599955,0.20998294251371596,31.720764636993408,30,
R202,GLS,3,"(1.0, 1.0, 1.0)",4,1490.8646508448423,391.22045444899055,1017.1731815673754,0.2624117851525247,17.042247000026222,1.7715817518551864,81.18617124811858,0.20803928384174938,31.105363845825195,34,
R202,GLS,3,"(0.93, 1.0, 1.09)",4,1757.1187180703118,465.1014136432525,1209.2636754724565,0.2646954977259774,32.24456489667205,52.80719730677262,14.948237796555311,0.22143124841911568,31.72322154045105,25,
R202,GLS,1,"(0.75, 1.0, 1.3)",3,1628.212470915425,482.0304259336559,1253.2791074275053,0.2960488477665605,19.057601132392115,38.85096827338826,42.091430594219645,0.2416555556801133,36.582030057907104,0,
R202,GLS,3,"(0.85, 1.0, 1.18)",4,1683.0527949810692,443.09061294670175,1152.0355936614246,0.2632660212846654,22.168155880610087,65.39334606062425,12.438498058765695,0.21482202171832668,31.84266686439514,30,
R202,HGLS,1,"(1.0, 1.0, 1.0)",4,1424.5299156755477,366.8523977783611,953.8162342237389,0.25752523252864823,16.815183581190368,2.8131372963288426,80.37167912248078,0.19175077509549396,30.76363515853882,43,
R202,GLS,3,"(0.75, 1.0, 1.3)",4,1933.2829172129705,587.0518628400015,1526.334843384004,0.30365543377701704,14.856127426260054,36.46554895303873,48.678323620701214,0.24272902571854532,31.778040647506714,7,
R202,HGLS,1,"(0.93, 1.0, 1.09)",4,1732.5811044439276,495.20867528841245,1287.5425557498725,0.2858213529041977,13.575176865797905,31.849633413424883,54.575189720777196,0.24556720166058416,31.073339223861694,0,
R202,HGLS,1,"(0.85, 1.0, 1.18)",4,1585.3976470627722,476.49146976218157,1238.8778213816722,0.3005501305271682,14.694193765777825,34.84907911989498,50.45672711432719,0.2600504579152296,32.50233459472656,0,
R202,HGLS,2,"(0.93, 1.0, 1.09)",4,1580.000791498841,413.98017422712,1076.348452990512,0.26201263724330465,46.166835840785616,38.953779041216684,14.879385117997739,0.21918316954656447,31.593100786209106,37,
R202,HGLS,2,"(1.0, 1.0, 1.0)",4,1520.9701911278755,391.7503180707978,1018.5508269840743,0.257566072205725,19.52125923562956,3.1875165581424514,77.29122420622805,0.1918869073524168,32.17325806617737,31,
R202,HGLS,2,"(0.75, 1.0, 1.3)",3,1646.6471661193514,496.5098617998882,1290.9256406797094,0.3015277783946949,4.464924162056976,62.49020816489082,33.04486767305219,0.25604505661071314,32.207374811172485,43,
R202,HGLS,2,"(0.85, 1.0, 1.18)",3,1576.778432098255,448.15682235928824,1165.2077381341494,0.28422307994339807,19.51836761705759,50.163249967059556,30.318382415882816,0.25100995143645605,32.74086904525757,14,
R202,HGLS,3,"(0.93, 1.0, 1.09)",4,1589.3386713029265,429.71650771102304,1117.26292004866,0.2703744113636555,13.765060840513476,58.24377236898229,27.99116679050417,0.2180326602097305,32.33060050010681,27,
R202,HGLS,1,"(0.75, 1.0, 1.3)",3,1628.212470915425,482.0304259336559,1253.2791074275053,0.2960488477665605,19.057601132392115,38.85096827338826,42.091430594219645,0.2416555556801133,35.71324348449707,0,
R202,HGLS,3,"(1.0, 1.0, 1.0)",4,1634.1936374252807,433.01730566314484,1125.8449947241766,0.2649730703549771,11.302448528022747,3.292857466536517,85.40469400544072,0.21657690118325698,33.17192625999451,27,
R202,HGLS,3,"(0.85, 1.0, 1.18)",4,1690.2632917980588,448.7117129464532,1166.6504536607783,0.26546853092285116,12.376316259604346,62.60829120790167,25.015392532494005,0.1944601616668878,31.495988368988037,55,
R202,HGLS,3,"(0.75, 1.0, 1.3)",4,1823.7983684392088,510.0130405587879,1326.0339054528486,0.27964332537223,19.63303938459418,51.312258462643264,29.054702152762506,0.22662469890957337,30.936455965042114,21,
R208,GLS,1,"(1.0, 1.0, 1.0)",2,1014.2076481676215,309.3804635464645,804.3892052208078,0.30504647061716117,18.924712551965914,1.553778112486576,79.52150933554752,0.35015490205720423,68.60174775123596,0,
R208,GLS,2,"(1.0, 1.0, 1.0)",2,1089.7757203216331,327.6134819610041,851.7950530986107,0.3006246843747934,4.451274559404276,4.154910859192394,91.3938145814033,0.3354156145826447,65.95025992393494,0,
R208,GLS,1,"(0.85, 1.0, 1.18)",3,1116.164340971312,345.41906337171696,898.0895647664642,0.3094697175786187,28.922706933148007,9.722161223992597,61.35513184285935,0.2833555655016357,72.50359678268433,0,
R208,GLS,1,"(0.93, 1.0, 1.09)",3,1092.7309816101715,327.93165697150874,852.6223081259228,0.30010282721946047,28.077221738544335,9.270735058114917,62.65204320334071,0.2902770931765043,75.19432091712952,0,
R208,HGLS,1,"(1.0, 1.0, 1.0)",2,1014.2076481676215,309.3804635464645,804.3892052208078,0.30504647061716117,18.924712551965914,1.553778112486576,79.52150933554752,0.35015490205720423,68.51246571540833,0,
R208,GLS,3,"(1.0, 1.0, 1.0)",2,932.0100465396557,292.7051194999968,761.0333106999917,0.31405790161462876,13.39292933499542,2.5795462881117865,84.0275243768928,0.38019300538209605,70.35404658317566,0,
R208,GLS,1,"(0.75, 1.0, 1.3)",2,1024.102645802729,346.0645993444481,899.767958295565,0.3379198371987312,6.626754358705083,48.268792827366475,45.10445281392844,0.33282609824683723,80.1474552154541,0,
R208,GLS,2,"(0.93, 1.0, 1.09)",2,934.0952718300305,300.49954134983597,781.2988075095735,0.32170116947612104,19.3422060850213,14.085542052502783,66.57225186247591,0.349648555054204,74.95691466331482,0,
R208,HGLS,1,"(0.93, 1.0, 1.09)",3,1092.7309816101715,327.93165697150874,852.6223081259228,0.30010282721946047,28.077221738544335,9.270735058114917,62.65204320334071,0.2902770931765043,75.4630537033081,0,
R208,GLS,3,"(0.75, 1.0, 1.3)",2,967.9007916644036,333.3314706675158,866.6618237355411,0.34438598825228617,12.221557855695469,48.415739342385976,39.36270280191854,0.36363568513934336,89.23010087013245,0,
R208,GLS,3,"(0.93, 1.0, 1.09)",2,901.3166888044518,295.86625433194706,769.2522612630623,0.32826004223265604,6.367777964884882,36.30169526874062,57.330526766374504,0.3725648419667975,90.5311975479126,0,
R208,GLS,3,"(0.85, 1.0, 1.18)",2,905.1211586395805,304.4311055279311,791.5208743726208,0.33634293334330906,9.787107932713782,42.805062608711296,47.407829458574945,0.3674082879805152,91.13896632194519,0,
R208,GLS,2,"(0.85, 1.0, 1.18)",2,1053.6821946697617,370.4068101728444,963.0577064493955,0.3515356072700222,3.6638705171974064,32.05111179885091,64.28501768395166,0.3776858991229728,92.92809796333313,0,
R208,GLS,2,"(0.75, 1.0, 1.3)",2,1015.7755632303398,340.99592154786274,886.5893960244431,0.3357000639623949,10.619686075382187,56.17741121807811,33.202902706539646,0.36611164376605576,93.123539686203,0,
RC103,GLS,1,"(1.0, 1.0, 1.0)",11,1365.5089200452737,418.99042846864523,1089.3751140184777,0.30683829473245294,14.017684237715326,18.077812795851248,67.90450296643341,0.3561276491081763,30.354206085205078,165,
RC103,GLS,1,"(0.93, 1.0, 1.09)",11,1305.0238104516843,401.80330211376054,1044.6885854957775,0.3078896330440834,22.19058678591102,66.88888996987534,10.920523244213621,0.36309365152069273,30.19821786880493,191,
RC103,GLS,1,"(0.85, 1.0, 1.18)",11,1365.9674680803219,418.28371954097184,1087.5376708065269,0.30621792196033165,20.315769812437285,64.27920811390109,15.405022073661591,0.35900279631365406,30.205919981002808,194,
RC103,GLS,1,"(0.75, 1.0, 1.3)",11,1459.3483967644136,450.67533850747566,1171.7558801194368,0.3088195659834814,21.18893916788569,61.23527679375049,17.57578403836387,0.3678188778807375,30.227014780044556,188,
R208,HGLS,2,"(1.0, 1.0, 1.0)",2,1089.7757203216331,327.6134819610041,851.7950530986107,0.3006246843747934,4.451274559404276,4.154910859192394,91.3938145814033,0.3354156145826447,65.4118812084198,0,
R208,HGLS,1,"(0.85, 1.0, 1.18)",3,1116.164340971312,345.41906337171696,898.0895647664642,0.3094697175786187,28.922706933148007,9.722161223992597,61.35513184285935,0.2833555655016357,72.52616834640503,0,
R208,HGLS,2,"(0.93, 1.0, 1.09)",2,934.0952718300305,300.49954134983597,781.2988075095735,0.32170116947612104,19.3422060850213,14.085542052502783,66.57225186247591,0.349648555054204,73.9345326423645,0,
R208,HGLS,3,"(1.0, 1.0, 1.0)",2,932.0100465396557,292.7051194999968,761.0333106999917,0.31405790161462876,13.39292933499542,2.5795462881117865,84.0275243768928,0.38019300538209605,69.84034705162048,0,
R208,HGLS,1,"(0.75, 1.0, 1.3)",2,1024.102645802729,346.0645993444481,899.767958295565,0.3379198371987312,6.626754358705083,48.268792827366475,45.10445281392844,0.33282609824683723,79.9512734413147,0,
RC103,GLS,2,"(1.0, 1.0, 1.0)",11,1402.7066454328005,427.3973607687006,1111.2331379986215,0.30469475721121186,10.8705459280399,18.818613316925923,70.31084075503416,0.3489825240373728,30.362270832061768,192,
RC103,GLS,2,"(0.93, 1.0, 1.09)",11,1382.3631558646578,427.5813109724143,1111.7114085282772,0.3093118542391745,15.777318170748442,55.00113831716724,29.221543512084327,0.34812735262894173,30.559598922729492,190,
RC103,GLS,2,"(0.85, 1.0, 1.18)",11,1473.369979242837,468.0777083722612,1217.0020417678793,0.3176919001789393,16.80507123806836,63.0666387796485,20.128289982283142,0.37127522781790406,30.515878677368164,190,
RC103,GLS,2,"(0.75, 1.0, 1.3)",11,1413.0532110359604,424.63926952688405,1104.0621007698985,0.30051187471954127,17.702648268328453,75.45312055553251,6.844231176139039,0.36656572949609806,30.41450786590576,219,
RC103,GLS,3,"(1.0, 1.0, 1.0)",11,1415.9276471749195,426.62646730642604,1109.2288149967078,0.30130527372471166,12.902419380940438,11.367859957634987,75.72972066142457,0.3376842457490387,30.240537643432617,225,
R208,HGLS,3,"(0.93, 1.0, 1.09)",2,901.3166888044518,295.86625433194706,769.2522612630623,0.32826004223265604,6.367777964884882,36.30169526874062,57.330526766374504,0.3725648419667975,86.554603099823,0,
RC103,GLS,3,"(0.93, 1.0, 1.09)",11,1434.4372831122776,447.98775311397253,1164.7681580963285,0.31230905553568716,12.518628315798352,55.994655250060006,31.486716434141666,0.352287666232204,30.41878080368042,200,
R208,HGLS,2,"(0.85, 1.0, 1.18)",2,1053.6821946697617,370.4068101728444,963.0577064493955,0.3515356072700222,3.6638705171974064,32.05111179885091,64.28501768395166,0.3776858991229728,92.78057384490967,0,
R208,HGLS,2,"(0.75, 1.0, 1.3)",2,1015.7755632303398,340.99592154786274,886.5893960244431,0.3357000639623949,10.619686075382187,56.17741121807811,33.202902706539646,0.36611164376605576,93.03643774986267,0,
R208,HGLS,3,"(0.85, 1.0, 1.18)",2,905.1211586395805,304.4311055279311,791.5208743726208,0.33634293334330906,9.787107932713782,42.805062608711296,47.407829458574945,0.3674082879805152,90.44936680793762,0,
RC103,GLS,3,"(0.85, 1.0, 1.18)",12,1406.7759354284224,405.58294551007873,1054.5156583262046,0.28830671274353414,29.04847329120746,64.22050854919628,6.731018159596317,0.32581637036306804,30.3289737701416,224,
RC103,GLS,3,"(0.75, 1.0, 1.3)",11,1391.489371199387,418.0917223736992,1087.038478171618,0.300463468156661,11.950678976258477,83.18892776690005,4.860393256841455,0.35432443780609507,30.178913593292236,192,
RC103,HGLS,1,"(1.0, 1.0, 1.0)",11,1337.4563094239709,413.0672928323083,1073.9749613640015,0.3088454478264133,17.996985634569185,11.308800813180731,70.69421355225009,0.3628181594213777,30.17016363143921,179,
R208,HGLS,3,"(0.75, 1.0, 1.3)",2,967.9007916644036,333.3314706675158,866.6618237355411,0.34438598825228617,12.221557855695469,48.415739342385976,39.36270280191854,0.36363568513934336,88.32957172393799,0,
RC103,HGLS,1,"(0.93, 1.0, 1.09)",11,1368.9350722373617,424.6984468934544,1104.2159619229815,0.31024002197513667,13.916265584591285,64.8885049724135,21.195229442995185,0.35745909441708684,30.523468494415283,214,
RC103,HGLS,1,"(0.85, 1.0, 1.18)",11,1304.8595969721189,391.1281567722735,1016.9332076079111,0.29974731203255334,23.382934245341904,68.04446857066759,8.572597183990473,0.3491442706291554,30.304255485534668,235,
RC103,HGLS,1,"(0.75, 1.0, 1.3)",11,1400.9942790798134,425.2671639939202,1105.6946263841926,0.3035466813420821,25.290926045889847,57.63779760308761,17.071276351022572,0.35577831479045713,30.17548894882202,239,
RC103,HGLS,2,"(1.0, 1.0, 1.0)",11,1360.4554657342642,415.48832400409924,1080.269642410658,0.3054038404556316,20.421401947187857,13.85314180390653,65.72545624890564,0.3513461348521053,30.2765154838562,205,
RC103,HGLS,2,"(0.93, 1.0, 1.09)",11,1373.4493358091454,428.95954432650205,1115.2948152489055,0.3123228015351491,18.48623106219685,54.595771557234706,26.91799738056845,0.36115610263323183,30.341434001922607,195,
RC103,HGLS,2,"(0.85, 1.0, 1.18)",11,1428.4929630780446,440.93288626029874,1146.4255042767768,0.3086699743414898,17.51134324123119,68.61497526487328,13.873681493895544,0.3609433609697292,30.26168918609619,213,
RC103,HGLS,2,"(0.75, 1.0, 1.3)",11,1454.9414354276778,452.552295832957,1176.6359691656883,0.3110450254651865,15.194039328127076,69.41431991470354,15.391640757169341,0.36732530151634124,30.288673400878906,228,
RC103,HGLS,3,"(1.0, 1.0, 1.0)",11,1392.4385854046761,430.95750239641904,1120.4895062306896,0.3094983914649079,11.440997804359327,12.40536223197939,76.15363996366123,0.3649946382163592,30.223145723342896,206,
RC103,HGLS,3,"(0.93, 1.0, 1.09)",11,1376.4527937762823,422.2125907617611,1097.7527359805788,0.30673960826758595,12.644099846210402,70.6223814382752,16.7335187155144,0.34807571789262237,30.18732976913452,216,
RC103,HGLS,3,"(0.85, 1.0, 1.18)",11,1356.473323707179,413.9922830095636,1076.3799358248655,0.30519751164596576,23.953123140379553,59.02307997901564,17.023796880604742,0.35292905720555745,30.317863941192627,241,
RC103,HGLS,3,"(0.75, 1.0, 1.3)",11,1377.6211840608694,417.49157020787953,1085.4780825404869,0.3030525191092248,21.18338621192275,71.34741356483858,7.4692002232386505,0.37193009809850475,30.15115523338318,226,
RC107,GLS,1,"(1.0, 1.0, 1.0)",12,1410.2266911896188,422.3864298669332,1098.2047176540264,0.2995166894129784,19.96730885908164,16.21527356522097,63.81741757569736,0.33172229804326137,30.51826000213623,200,
RC107,GLS,1,"(0.93, 1.0, 1.09)",11,1357.077910998892,418.697911782334,1088.6145706340685,0.308529015459508,21.008168450197104,66.71370835719864,12.27812319260426,0.3658234923470494,30.598830223083496,190,
RC107,GLS,1,"(0.85, 1.0, 1.18)",11,1274.24435365451,386.3471703273074,1004.5026428509993,0.30319708242714255,30.339031208276936,57.76969545244832,11.891273339274761,0.37237042594642855,30.66559600830078,185,
RC107,GLS,1,"(0.75, 1.0, 1.3)",11,1298.596456694438,383.73690193702265,997.715945036259,0.29550126982004893,22.694360439504987,69.77637057574839,7.529268984746598,0.3630106660688915,30.185190200805664,170,
RC107,GLS,2,"(1.0, 1.0, 1.0)",12,1344.7887358198186,404.2720785657141,1051.1074042708567,0.3006212558132852,26.146131604508508,15.262595715473504,58.59127268001798,0.33540418604428374,30.234832048416138,222,
RC107,GLS,2,"(0.93, 1.0, 1.09)",11,1272.8642399690123,395.9569149617138,1029.4879789004558,0.31107552756086015,18.170372064551426,62.06056190046906,19.7690660349795,0.3651895355209175,30.341530561447144,213,
RC107,GLS,2,"(0.85, 1.0, 1.18)",11,1339.052703825893,402.9417771716381,1047.6486206462591,0.30091554725244746,24.237080148407752,64.85982320466668,10.903096646925539,0.3613978124709174,30.192866802215576,180,
RC107,GLS,2,"(0.75, 1.0, 1.3)",11,1318.6875490673347,384.3719561240851,999.3670859226213,0.29148068956587864,23.896587471573024,72.08348723380728,4.019925294619648,0.36775736562140493,30.193902015686035,190,
RC107,GLS,3,"(1.0, 1.0, 1.0)",11,1283.234578656885,395.79119663914605,1029.0571112617797,0.3084324590546853,22.87848059726381,11.011586208220512,66.10993319451569,0.36144153018228437,30.28580069541931,208,
RC107,GLS,3,"(0.93, 1.0, 1.09)",11,1312.3025246477234,408.6934105470919,1062.602867422439,0.3114323129545165,26.05524764322581,61.612735777737065,12.332016579037067,0.37913167683816323,30.202367782592773,197,
RC107,GLS,3,"(0.85, 1.0, 1.18)",11,1288.233769311777,386.7591928267869,1005.5739013496459,0.30022438631880316,27.30998972972803,63.91858487541051,8.771425394861492,0.36288216497891584,30.153688430786133,223,
RC107,GLS,3,"(0.75, 1.0, 1.3)",11,1434.4735506149914,436.14181386378516,1133.9687160458413,0.304043119984193,21.255804079096606,65.55429066815047,13.189905252752935,0.3693505595009404,30.343465089797974,184,
RC107,HGLS,1,"(1.0, 1.0, 1.0)",12,1351.3761936039132,403.00988101862754,1047.8256906484316,0.29822182966229555,29.13914072677428,9.248290002538829,61.612569270686876,0.3274060988743183,30.22568702697754,219,
RC107,HGLS,1,"(0.93, 1.0, 1.09)",11,1341.2683642407947,412.0169600377677,1071.244096098196,0.3071845806718806,20.474693783915992,58.25492983922349,21.270376376860455,0.3513133722844309,30.338609218597412,206,
RC107,HGLS,1,"(0.85, 1.0, 1.18)",11,1291.1846907791298,384.77505102461157,1000.4151326639901,0.2980015591668994,31.10872830682735,60.19523722983184,8.696034463340784,0.3649297009844969,30.137776613235474,219,
RC107,HGLS,1,"(0.75, 1.0, 1.3)",11,1384.536390199482,422.9430504255158,1099.6519311063412,0.3054762976396589,20.10749805518812,64.08832802789074,15.804173916921112,0.366770633810235,30.250012159347534,186,
RC107,HGLS,2,"(1.0, 1.0, 1.0)",11,1380.4270992548654,419.70780537568487,1091.2402939767808,0.3040419922227237,16.521174244250105,15.074548604244132,68.40427715150577,0.3468066407424123,30.123806476593018,224,
RC107,HGLS,2,"(0.93, 1.0, 1.09)",11,1290.1552851683812,404.1672113293078,1050.8347494562004,0.3132702055137177,20.250298398880137,61.155689170330255,18.594012430789615,0.37308352749353413,30.4073224067688,226,
RC107,HGLS,2,"(0.75, 1.0, 1.3)",11,1344.6742281440784,396.5671573487049,1031.0746091066328,0.2949169018402677,24.108300769745796,70.7607000282664,5.130999201987791,0.37527962739277904,30.180287837982178,201,
RC107,HGLS,2,"(0.85, 1.0, 1.18)",11,1360.312584920554,422.9433055088251,1099.6525943229453,0.3109162630687021,18.265725037640202,68.5574896201661,13.176785342193673,0.3700990528530367,30.500707864761353,181,
RC107,HGLS,3,"(1.0, 1.0, 1.0)",12,1319.2967009894835,398.22639936033426,1035.388638336869,0.301847491213812,31.37450563054809,9.074592048027094,59.55090232142486,0.3394916373793734,30.213178157806396,232,
RC107,HGLS,3,"(0.93, 1.0, 1.09)",11,1347.6878897438094,418.8412040557983,1088.9871305450756,0.31078501724566104,18.183828461794054,61.46096948278792,20.35520205541804,0.36396496750289775,30.3758442401886,172,
RC107,HGLS,3,"(0.85, 1.0, 1.18)",11,1304.1561052248928,394.1764349645817,1024.8587309079123,0.30224635945449846,25.666529776187634,62.41684602658646,11.916624197225893,0.36414968359644,30.22236442565918,233,
RC107,HGLS,3,"(0.75, 1.0, 1.3)",11,1369.0984727296623,425.98478863117236,1107.5604504410483,0.31114254899566013,24.059652347907434,60.66478487772063,15.275562774371926,0.3779506937683173,30.3064022064209,199,
RC202,GLS,1,"(1.0, 1.0, 1.0)",4,1842.896530303117,482.9896742404991,1255.7731530252977,0.2620818186472236,11.68741235149682,7.255724791301482,81.0568628572017,0.2069393954907454,31.294281721115112,32,
RC202,GLS,1,"(0.93, 1.0, 1.09)",4,1929.4467052067703,505.18896192326986,1313.4913010005016,0.26183100085634703,16.571231271548562,55.72053763062313,27.70823109782831,0.1963509147515367,32.016300678253174,40,
RC202,GLS,1,"(0.85, 1.0, 1.18)",4,1747.500738955147,484.7123264653246,1260.2520488098442,0.27737460457678564,16.339552110124462,59.05108088498391,24.60936700489158,0.23387818346765107,30.95652723312378,18,
RC202,GLS,1,"(0.75, 1.0, 1.3)",4,1815.077030517763,446.9540766699523,1162.080599341876,0.24624523871719958,30.424020971259225,60.35001694359023,9.225962085150554,0.20161158006541588,32.28146719932556,60,
RC202,GLS,2,"(1.0, 1.0, 1.0)",4,1752.0246756165402,456.5108698055867,1186.9282614945255,0.2605618951370875,12.977880576920743,3.7334215702047464,83.2886978528745,0.20187298379029167,31.241650342941284,60,
RC202,GLS,2,"(0.93, 1.0, 1.09)",4,2023.212466093172,515.5261549953445,1340.3680029878958,0.25480574266667444,23.44439712872716,63.121792018084115,13.433810853188758,0.18564097872801993,32.37752890586853,65,
RC202,GLS,2,"(0.85, 1.0, 1.18)",4,1955.6546168703767,550.3387849897628,1430.8808409733833,0.2814089871709898,11.161634259526462,47.36048231888079,41.47788342159274,0.2202972644464855,32.033334493637085,25,
RC202,GLS,3,"(1.0, 1.0, 1.0)",4,1687.8529257670289,437.60771354816933,1137.7800552252404,0.2592688657095538,19.84291241121307,1.4995396379577248,78.65754795082918,0.1975628856985127,31.052645444869995,55,
RC202,GLS,3,"(0.85, 1.0, 1.18)",4,1653.381141062433,450.98470587559234,1172.5602352765402,0.27276512031932193,11.12536548002942,60.64554814649763,28.229086373472956,0.2127933846839979,32.35501742362976,40,
RC202,GLS,2,"(0.75, 1.0, 1.3)",3,1812.2038906688886,579.7696089048123,1507.4009831525123,0.3199251540569301,4.693456627407066,48.5275470672629,46.778996305330026,0.2767834409259567,34.627058029174805,15,
RC202,GLS,3,"(0.93, 1.0, 1.09)",4,1717.3424279054848,455.04395171291617,1183.114274453582,0.2649698419597654,33.09884059451737,42.9418271929852,23.959332212497387,0.21540841360095184,34.621034383773804,40,
RC202,HGLS,1,"(1.0, 1.0, 1.0)",4,1602.1962394689829,414.00626744030916,1076.4162953448038,0.2583992255390161,21.635191802891526,3.1079361855715804,75.25687201153688,0.19466408513005382,32.78802680969238,56,
RC202,HGLS,1,"(0.93, 1.0, 1.09)",4,1973.240870793328,534.3289714396882,1389.2553257431894,0.270787504631842,13.297059519813736,57.97635544581632,28.726585034369954,0.2190206475298083,32.582913875579834,13,
RC202,GLS,3,"(0.75, 1.0, 1.3)",4,1959.2158471154296,516.0832626015138,1341.8164827639357,0.2634131728575734,23.808632200047317,59.095360487634515,17.096007312318157,0.2163613396019684,33.788569688797,35,
RC202,HGLS,1,"(0.85, 1.0, 1.18)",4,1740.111030238953,447.5904038098414,1163.7350499055876,0.2572194509613436,33.23532020617593,50.407675108665615,16.357004685158437,0.20729167514061678,31.780473232269287,29,
RC202,HGLS,1,"(0.75, 1.0, 1.3)",4,1722.493219324451,433.25436614923666,1126.4613519880154,0.2515274726707811,33.650110312750265,54.2847047502197,12.065184937030006,0.21268691814452437,31.083319187164307,40,
RC202,HGLS,2,"(1.0, 1.0, 1.0)",4,1718.7120705881198,442.31485247629973,1150.0186164383792,0.25735250251948577,16.80923716464793,5.800246582729079,77.39051625262299,0.19117500839828588,33.13830852508545,59,
